version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,21.19,21.34,21.63
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,21.38,21.47,21.55
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,21.51,21.6,21.73
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,21.25,21.43,21.59
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,22.48,22.75,25.91
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,21.36,21.5,21.6
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,20,22.74,23.15,27.16
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,40,21.34,22.19,26.05
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,24.04,24.33,27.64
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,24.28,24.55,27.7
3.8.5-RC1-bin-20260414-ffb1a63-NIGHTLY,20,21.36,21.46,21.56
3.8.5-RC1-bin-20260415-d1c28e4-NIGHTLY,20,21.23,21.34,21.53
3.8.5-RC1-bin-20260416-778e9be-NIGHTLY,20,21.24,21.36,21.52
3.8.5-RC1-bin-20260417-49b4241-NIGHTLY,20,21.19,21.31,21.5
3.8.5-RC1-bin-20260418-8d71af7-NIGHTLY,40,21.28,21.44,21.64
3.8.5-RC1-bin-20260420-a3bfb09-NIGHTLY,20,21.38,21.49,21.63
3.8.5-RC1-bin-20260421-d23d5ef-NIGHTLY,20,21.1,21.79,22.31
3.8.5-RC1-bin-20260422-7154a4d-NIGHTLY,20,21.53,21.84,25.96
