version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,45.01,45.01,45.01
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,44.99,44.99,44.99
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,45.12,45.12,45.12
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,47.16,47.27,47.38
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,47.07,47.16,47.25
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,47.28,47.28,47.28
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,49.18,49.32,49.46
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,49.28,49.28,49.29
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,49.32,49.32,49.32
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,78.61,78.61,78.61
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,77.34,77.34,77.34
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,110,77.6,78.73,79.09
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,77.81,77.81,77.81
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,78.93,78.93,78.93
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,78.77,78.77,78.77
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,78.99,78.99,79
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,79.02,79.02,79.02
3.10.0-RC1-bin-20260801-aac9dc1-NIGHTLY,20,73.08,73.13,73.19
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,73.24,73.24,73.24
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,73.07,73.13,73.2
3.10.0-RC1-bin-20260804-9db016f-NIGHTLY,10,49.17,49.17,49.17
3.10.0-RC1-bin-20260809-34f2030-NIGHTLY,10,49.1,49.1,49.1
3.10.0-RC1-bin-20260816-3adfcbd-NIGHTLY,10,70.72,70.72,70.72
